OrderID,OrderDate,Region,Department,Product,SalesAmount,Cost,Profit,Quantity
1558,8/27/2023,West,Furniture,Bookshelf,395.64,269.3,126.34,1
1559,10/17/2023,West,Clothing,T-Shirt,195.89,156.28,39.61,1
1560,3/30/2024,East,Electronics,Laptop,637.88,409.3,228.58,3
1561,11/27/2024,North,Furniture,Desk,536.77,340.2,196.57,4
1562,1/19/2023,West,Clothing,Jeans,106.37,67.79,38.58,4
1563,7/31/2023,North,Clothing,T-Shirt,168.95,106.41,62.54,5
1564,4/16/2024,East,Electronics,Laptop,206.3,134.01,72.29,4
1565,5/23/2024,South,Furniture,Desk,623.64,426.09,197.55,4
1566,6/25/2024,North,Furniture,Desk,515.32,391.21,124.11,3
1567,3/10/2023,West,Furniture,Cabinet,646.3,472.67,173.63,3
1568,8/12/2024,North,Clothing,Jacket,453.59,356.25,97.34,1
1569,12/18/2023,West,Electronics,Smartphone,558.76,453.93,104.83,4
1570,5/4/2023,East,Electronics,Laptop,248.25,169.17,79.08,1
1571,2/24/2024,North,Electronics,Headphones,332.83,262.17,70.66,1
1572,10/7/2024,South,Clothing,Jacket,689.01,481.02,207.99,2
1573,5/4/2024,South,Electronics,Laptop,466.03,295.23,170.8,5
1574,5/9/2024,North,Electronics,Headphones,455.34,300.52,154.82,3
1575,9/15/2024,West,Clothing,T-Shirt,447.32,369.49,77.83,3
1576,3/23/2023,South,Furniture,Office Chair,341.36,266.37,74.99,1
1577,6/9/2024,South,Electronics,Laptop,623.21,415.09,208.12,3
1578,8/26/2024,South,Electronics,Headphones,323.07,217.18,105.89,4
1579,3/8/2023,North,Clothing,Jacket,129.97,97.73,32.24,5
1580,6/11/2023,East,Electronics,Headphones,533.63,349.26,184.37,1
1581,8/24/2023,East,Clothing,Shoes,344.44,242.02,102.42,4
1582,10/1/2023,South,Furniture,Bookshelf,723.29,486.86,236.43,4
1583,11/3/2024,West,Electronics,Tablet,509.34,343.44,165.9,5
1584,9/29/2023,South,Furniture,Cabinet,532.88,441.26,91.62,3
1585,3/20/2023,South,Electronics,Tablet,344.1,215.86,128.24,3
1586,10/5/2023,East,Clothing,T-Shirt,434.99,282.99,152,2
1587,9/5/2024,East,Clothing,Jacket,500.92,313.25,187.67,4
1588,1/29/2023,East,Clothing,T-Shirt,169.59,131.57,38.02,1
1589,4/5/2024,North,Electronics,Laptop,488.56,341.8,146.76,5
1590,8/30/2024,South,Clothing,Jeans,401.79,320.91,80.88,1
1591,5/13/2024,North,Electronics,Tablet,459,339.14,119.86,4
1592,12/8/2024,South,Furniture,Bookshelf,459.65,288.92,170.73,1
1593,2/1/2024,South,Furniture,Desk,638.85,426.09,212.76,2
1594,9/28/2024,East,Furniture,Desk,106.19,71.05,35.14,4
1595,12/17/2024,West,Furniture,Cabinet,302.58,246.94,55.64,2
1596,1/2/2024,East,Furniture,Office Chair,216.84,164.13,52.71,4
1597,5/24/2023,North,Furniture,Bookshelf,81.53,64.57,16.96,5
1598,9/15/2024,East,Furniture,Bookshelf,307.45,203.13,104.32,5
1599,3/10/2024,South,Furniture,Desk,474.54,381.17,93.37,2
1600,10/24/2023,West,Furniture,Desk,664.43,432.35,232.08,5
1601,5/6/2023,North,Clothing,Jacket,37.94,29.53,8.41,5
1602,11/17/2023,East,Electronics,Smartphone,380.8,309.01,71.79,4
1603,1/8/2024,South,Clothing,T-Shirt,163.7,105.49,58.21,3
1604,3/17/2023,South,Furniture,Desk,618.72,392.92,225.8,4
1605,6/14/2023,East,Electronics,Tablet,515.86,372.31,143.55,4
1606,1/5/2023,East,Clothing,Jeans,159.2,101.16,58.04,1
1607,5/22/2024,South,Furniture,Office Chair,515.06,395.4,119.66,3
1608,5/23/2024,North,Furniture,Office Chair,211.97,132.66,79.31,1
1609,5/29/2024,East,Furniture,Bookshelf,219.7,173.83,45.87,5
1610,11/9/2024,South,Furniture,Cabinet,569.76,402.94,166.82,4
1611,10/21/2023,West,Furniture,Desk,309.87,202.13,107.74,5
1612,11/5/2023,South,Electronics,Laptop,99.31,67.37,31.94,3
1613,3/23/2024,West,Electronics,Tablet,108.82,83.63,25.19,4
1614,2/12/2023,North,Clothing,Shoes,495.08,346.81,148.27,4
1615,4/28/2024,East,Furniture,Office Chair,263.87,180.98,82.89,1
1616,1/19/2024,West,Electronics,Tablet,645.67,471.42,174.25,4
1617,10/5/2024,West,Furniture,Bookshelf,278.76,182.11,96.65,2
1618,11/12/2024,North,Electronics,Tablet,386.35,272.29,114.06,4
1619,4/14/2024,South,Furniture,Office Chair,602.13,383.44,218.69,5
1620,6/23/2023,North,Clothing,Jacket,534.58,385.66,148.92,1
1621,12/16/2023,North,Electronics,Smartphone,504.34,325.27,179.07,1
1622,10/25/2024,West,Clothing,T-Shirt,37.07,27.99,9.08,5
1623,8/7/2023,East,Clothing,Jacket,573.19,413.75,159.44,2
1624,1/2/2023,South,Furniture,Bookshelf,420.19,285.17,135.02,4
1625,11/29/2024,East,Furniture,Cabinet,401.85,334.27,67.58,1
1626,7/14/2024,North,Clothing,Jeans,430.21,323.46,106.75,5
1627,11/26/2023,East,Furniture,Desk,113.83,74.68,39.15,2
1628,4/26/2024,East,Electronics,Smartphone,229.97,152.09,77.88,4
1629,4/21/2023,North,Electronics,Headphones,505.98,317.56,188.42,3
1630,7/3/2024,South,Clothing,Shoes,573.17,423.15,150.02,3
1631,3/28/2023,West,Furniture,Desk,175.92,138.55,37.37,4
1632,6/1/2023,West,Clothing,Jacket,332.39,229.66,102.73,3
1633,2/21/2023,West,Furniture,Office Chair,614.77,479.54,135.23,3
1634,5/14/2024,South,Clothing,Jeans,549.67,346.67,203,2
1635,2/25/2024,North,Clothing,T-Shirt,474.27,345.57,128.7,4
1636,9/26/2023,West,Clothing,Shoes,308.25,196.32,111.93,4
1637,10/10/2023,West,Furniture,Office Chair,531.14,394.44,136.7,5
1638,1/26/2024,West,Furniture,Office Chair,222.99,163.39,59.6,3
1639,9/21/2023,North,Electronics,Tablet,608.27,423.85,184.42,2
1640,3/11/2023,West,Clothing,Jacket,42.44,27.92,14.52,4
1641,10/25/2023,West,Electronics,Smartphone,45.06,36.39,8.67,1
1642,5/8/2023,West,Clothing,T-Shirt,663.57,477.85,185.72,4
1643,1/28/2023,South,Clothing,Jacket,415.17,290.09,125.08,3
1644,6/13/2024,East,Clothing,Jeans,155.71,123.44,32.27,1
1645,6/17/2023,North,Electronics,Laptop,145.54,117.97,27.57,4
1646,1/29/2024,East,Electronics,Tablet,193.2,133.06,60.14,1
1647,9/7/2024,West,Clothing,Jacket,191.89,141.12,50.77,3
1648,5/20/2023,South,Clothing,Jacket,414.09,291.43,122.66,2
1649,5/19/2023,West,Electronics,Smartphone,243.66,157.59,86.07,2
1650,4/11/2024,East,Electronics,Laptop,597.49,423.86,173.63,3
1651,7/9/2023,North,Furniture,Bookshelf,543.81,394.2,149.61,3
1652,12/14/2024,North,Clothing,Shoes,278.44,229.51,48.93,2
1653,6/11/2023,South,Clothing,Shoes,374.33,242.17,132.16,1
1654,3/5/2023,North,Electronics,Laptop,337.51,272.94,64.57,4
1655,3/10/2023,West,Electronics,Tablet,264.65,196.07,68.58,2
1656,2/5/2023,East,Electronics,Smartphone,281.74,204.12,77.62,4
1657,7/20/2024,North,Clothing,Jacket,608.28,421.72,186.56,3
1658,7/21/2023,West,Furniture,Cabinet,443.95,302.26,141.69,2
1659,7/30/2023,East,Electronics,Smartphone,276.92,202.22,74.7,1
1660,12/3/2023,South,Electronics,Tablet,64.97,40.66,24.31,1
1661,3/31/2024,East,Electronics,Tablet,209.88,151.17,58.71,4
1662,12/28/2023,North,Furniture,Office Chair,58.58,42.78,15.8,4
1663,12/19/2024,East,Electronics,Laptop,132.62,102.37,30.25,2
1664,9/16/2023,South,Clothing,Jacket,93.03,71.85,21.18,5
1665,6/6/2024,South,Clothing,T-Shirt,425.41,284.03,141.38,5
1666,1/16/2023,East,Furniture,Desk,15.3,10.84,4.46,3
1667,6/28/2024,West,Furniture,Office Chair,161.13,118.94,42.19,4
1668,7/23/2023,North,Electronics,Laptop,562.23,442.61,119.62,1
1669,2/23/2024,West,Electronics,Tablet,20.63,13.66,6.97,1
1670,12/11/2024,East,Clothing,T-Shirt,35.75,29.39,6.36,5
1671,8/15/2023,South,Electronics,Laptop,124.87,96.39,28.48,4
1672,10/1/2024,East,Clothing,Shoes,405.12,268.53,136.59,2
1673,7/31/2024,North,Clothing,Jacket,512.59,330.24,182.35,2
1674,10/23/2023,North,Furniture,Bookshelf,508.01,408.58,99.43,3
1675,4/24/2024,East,Clothing,Jeans,477.71,308.93,168.78,4
1676,11/20/2024,South,Clothing,Jacket,250.37,181.24,69.13,4
1677,12/27/2023,North,Electronics,Tablet,380.96,262.23,118.73,2
1678,5/2/2023,South,Electronics,Smartphone,197.47,132.09,65.38,5
1679,4/26/2024,North,Clothing,Shoes,226.87,156.21,70.66,3
1680,9/14/2024,East,Clothing,Jeans,464.6,312.7,151.9,2
1681,1/1/2023,East,Electronics,Headphones,278.36,210.02,68.34,5
1682,1/22/2023,South,Clothing,T-Shirt,360.97,243.83,117.14,3
1683,5/9/2023,East,Furniture,Office Chair,279.03,194.66,84.37,1
1684,11/5/2024,North,Electronics,Laptop,165.08,126.76,38.32,4
1685,4/9/2024,North,Furniture,Cabinet,764.19,484.67,279.52,5
1686,2/22/2024,South,Furniture,Desk,444.65,297.47,147.18,2
1687,3/5/2023,West,Electronics,Smartphone,85.67,65.99,19.68,5
1688,5/16/2024,South,Clothing,Shoes,72.3,47.29,25.01,1
1689,11/28/2023,West,Furniture,Desk,635.84,425.36,210.48,3
1690,4/13/2023,West,Furniture,Bookshelf,665.69,473.24,192.45,1
1691,10/6/2023,South,Clothing,Jeans,71.46,49.75,21.71,2
1692,12/7/2023,North,Furniture,Office Chair,313.65,199.21,114.44,1
1693,1/8/2024,South,Furniture,Cabinet,428.87,340.11,88.76,5
1694,5/8/2024,South,Clothing,Jeans,405.42,288.38,117.04,3
1695,4/20/2024,North,Furniture,Desk,292.6,208.27,84.33,2
1696,7/18/2024,West,Electronics,Tablet,404.48,335.28,69.2,3
1697,7/16/2024,West,Electronics,Laptop,131.18,94.41,36.77,3
1698,4/21/2024,North,Electronics,Tablet,280.97,202.91,78.06,1
1699,10/4/2023,West,Furniture,Desk,759.12,491.66,267.46,3
1700,9/12/2024,North,Furniture,Bookshelf,142.67,92.15,50.52,2
1701,10/13/2023,West,Electronics,Smartphone,735.96,489.81,246.15,5
1702,1/28/2024,East,Clothing,Shoes,606.81,428.15,178.66,1
1703,10/30/2023,South,Electronics,Smartphone,258.1,197.26,60.84,1
1704,10/12/2023,North,Clothing,Jeans,528.72,406.88,121.84,5
1705,3/29/2023,South,Furniture,Desk,513.92,323.19,190.73,5
1706,4/25/2023,West,Electronics,Headphones,283.99,183.05,100.94,2
1707,1/12/2023,South,Furniture,Office Chair,48.1,33.29,14.81,4
1708,9/4/2024,North,Electronics,Headphones,462.04,314.66,147.38,3
1709,3/22/2023,South,Furniture,Cabinet,28.13,18.46,9.67,1
1710,11/25/2023,South,Furniture,Cabinet,422.71,338.07,84.64,1
1711,12/29/2024,West,Electronics,Headphones,243.81,174.41,69.4,3
1712,8/28/2024,East,Clothing,Jacket,504.56,317.89,186.67,3
1713,5/12/2023,West,Furniture,Desk,37.44,29.6,7.84,5
1714,1/10/2023,East,Electronics,Laptop,532.82,435.76,97.06,2
1715,8/25/2024,East,Clothing,Jacket,655.92,435.61,220.31,4
1716,10/30/2024,West,Clothing,T-Shirt,633.03,481.83,151.2,5
1717,12/8/2024,East,Clothing,T-Shirt,122.22,86.98,35.24,5
1718,11/14/2024,West,Furniture,Cabinet,18.51,11.84,6.67,3
1719,6/3/2024,North,Electronics,Tablet,169.74,135.08,34.66,1
1720,5/28/2023,North,Electronics,Tablet,556.3,438.2,118.1,1
1721,10/10/2023,West,Clothing,Shoes,119.27,78.18,41.09,1
1722,6/6/2024,South,Clothing,Jeans,682.27,494.89,187.38,3
1723,1/18/2024,West,Furniture,Desk,703.76,455.34,248.42,1
1724,10/16/2024,South,Clothing,Shoes,274.53,214.14,60.39,5
1725,8/23/2024,South,Electronics,Smartphone,608.5,392.75,215.75,3
1726,9/19/2024,South,Clothing,Shoes,196.22,149.16,47.06,5
1727,11/21/2024,South,Electronics,Tablet,736.33,492.51,243.82,5
1728,12/30/2023,South,Clothing,Jacket,373.99,261.36,112.63,2
1729,4/6/2023,South,Electronics,Smartphone,138.8,104.84,33.96,1
1730,1/29/2024,East,Electronics,Tablet,553.88,413,140.88,1
1731,4/30/2023,West,Furniture,Office Chair,495.26,392.87,102.39,2
1732,6/1/2024,West,Clothing,Jacket,112.35,91.2,21.15,2
1733,9/4/2024,South,Clothing,Shoes,157.23,101.97,55.26,1
1734,6/21/2024,North,Furniture,Desk,228.06,188.61,39.45,1
1735,1/1/2024,West,Clothing,Jeans,292.72,234.08,58.64,4
1736,12/28/2024,North,Clothing,T-Shirt,629.34,415.79,213.55,4
1737,6/27/2024,North,Furniture,Cabinet,147.56,98.14,49.42,4
1738,1/10/2023,South,Electronics,Laptop,472.13,353.6,118.53,3
1739,7/21/2023,East,Clothing,Jacket,525.23,353.89,171.34,4
1740,10/11/2024,North,Electronics,Headphones,49.62,39.78,9.84,5
1741,8/4/2023,East,Electronics,Headphones,537.2,404.89,132.31,1
1742,6/25/2023,North,Furniture,Bookshelf,322.33,224.01,98.32,1
1743,2/22/2024,West,Furniture,Cabinet,43.53,28.57,14.96,4
1744,9/7/2023,West,Electronics,Laptop,359.06,298.19,60.87,1
1745,4/17/2023,East,Electronics,Laptop,662.28,490.42,171.86,5
1746,12/29/2024,South,Clothing,Jacket,184.26,116.15,68.11,2
1747,7/20/2023,West,Furniture,Office Chair,406.25,290.56,115.69,3
1748,10/29/2024,East,Electronics,Headphones,574.08,360.59,213.49,5
1749,7/17/2023,East,Clothing,Jeans,394.48,324.14,70.34,2
1750,1/9/2023,South,Electronics,Tablet,654.59,492.39,162.2,2
1751,12/30/2024,East,Electronics,Headphones,280.95,212.77,68.18,3
1752,12/8/2024,South,Electronics,Laptop,338.61,265.33,73.28,3
1753,11/24/2023,East,Electronics,Tablet,217.1,142.06,75.04,3
1754,5/5/2024,North,Clothing,Jeans,91.02,59.41,31.61,1
1755,12/28/2024,West,Clothing,Jacket,547.93,406.68,141.25,2
1756,7/24/2023,West,Electronics,Tablet,236.16,172.08,64.08,5
1757,4/10/2024,South,Clothing,T-Shirt,108.69,77.49,31.2,4
1758,8/9/2024,West,Clothing,T-Shirt,140.24,91.01,49.23,5
1759,9/9/2024,North,Clothing,Jacket,246.04,185.08,60.96,4
1760,1/5/2023,South,Electronics,Laptop,187.9,125.57,62.33,4
1761,10/6/2023,North,Furniture,Desk,480.92,339.63,141.29,1
1762,6/6/2024,East,Clothing,Jacket,66.77,43.28,23.49,1
1763,6/19/2024,West,Clothing,T-Shirt,130.81,97.19,33.62,4
1764,7/21/2023,South,Clothing,Shoes,138.64,88.84,49.8,3
1765,3/28/2024,East,Electronics,Smartphone,600.65,450.59,150.06,2
1766,4/13/2024,North,Furniture,Office Chair,111.47,92.13,19.34,2
1767,8/9/2023,East,Furniture,Bookshelf,36.78,23.47,13.31,1
1768,3/12/2023,North,Clothing,Jacket,333.1,259.06,74.04,4
1769,4/9/2023,South,Furniture,Bookshelf,575.94,410.14,165.8,3
1770,7/25/2023,South,Furniture,Office Chair,118.21,96.8,21.41,4
1771,8/8/2024,East,Furniture,Bookshelf,187.99,135.91,52.08,2
1772,4/5/2024,South,Furniture,Desk,513.06,375.59,137.47,2
1773,5/16/2024,North,Electronics,Headphones,91.73,65.87,25.86,5
1774,2/26/2024,South,Clothing,T-Shirt,404.38,268.9,135.48,2
1775,3/13/2023,South,Electronics,Headphones,124.78,90.28,34.5,3
1776,2/2/2024,North,Furniture,Bookshelf,608.1,392.98,215.12,2
1777,6/9/2023,South,Furniture,Office Chair,123.28,99.02,24.26,3
1778,1/2/2023,North,Clothing,Shoes,49.03,36.1,12.93,2
1779,9/1/2023,West,Clothing,T-Shirt,251.64,194.25,57.39,3
1780,2/25/2024,North,Furniture,Bookshelf,646.51,423.53,222.98,4
1781,12/30/2024,West,Furniture,Bookshelf,713.49,465.17,248.32,3
1782,6/10/2024,East,Furniture,Cabinet,224.74,143.86,80.88,5
1783,11/8/2024,North,Electronics,Smartphone,644.34,488.99,155.35,4
1784,2/17/2024,West,Electronics,Headphones,157.67,106.28,51.39,4
1785,8/17/2024,North,Furniture,Cabinet,133.2,83.46,49.74,5
1786,4/27/2024,West,Electronics,Headphones,607.75,489.52,118.23,5
1787,5/7/2023,East,Clothing,T-Shirt,31.2,20.22,10.98,1
1788,5/10/2024,East,Clothing,Jacket,69.09,46.32,22.77,1
1789,2/9/2024,East,Clothing,Jeans,383.36,245.31,138.05,1
1790,2/17/2024,West,Electronics,Laptop,38.56,26.2,12.36,5
1791,11/9/2023,West,Electronics,Tablet,201.02,137.34,63.68,1
1792,9/25/2024,South,Furniture,Office Chair,332.57,215.61,116.96,5
1793,1/15/2023,East,Furniture,Cabinet,36.2,28.49,7.71,1
1794,10/3/2024,North,Clothing,Jacket,598.25,445.74,152.51,5
1795,3/22/2023,North,Furniture,Desk,113.71,91.51,22.2,5
1796,2/5/2024,East,Furniture,Desk,431.36,296.23,135.13,4
1797,12/30/2023,North,Clothing,Jacket,21.56,14.05,7.51,2
1798,12/13/2024,East,Clothing,Jacket,303.35,208.88,94.47,5
1799,4/17/2024,East,Electronics,Tablet,326.97,234.6,92.37,3
1800,3/8/2024,North,Furniture,Office Chair,708.16,481.79,226.37,4
1801,7/21/2023,East,Electronics,Smartphone,350.44,219.29,131.15,4
1802,3/27/2024,East,Furniture,Bookshelf,392.09,246.27,145.82,2
1803,2/15/2023,North,Clothing,Jeans,354.85,243.64,111.21,4
1804,5/1/2024,East,Clothing,Jeans,415.55,307.77,107.78,2
1805,12/6/2023,South,Furniture,Bookshelf,511.02,320.39,190.63,4
1806,9/2/2024,East,Clothing,Jeans,518.81,410.72,108.09,3
1807,8/1/2023,West,Electronics,Tablet,545.19,343.4,201.79,1
1808,10/23/2023,North,Furniture,Cabinet,398.97,331,67.97,4
1809,4/17/2024,South,Furniture,Desk,708.88,450.46,258.42,2
1810,2/2/2023,North,Clothing,Shoes,91.58,62.59,28.99,2
1811,6/29/2023,South,Furniture,Desk,278.04,224.4,53.64,4
1812,11/21/2024,South,Electronics,Headphones,662.48,437.63,224.85,1
1813,7/28/2023,West,Furniture,Desk,727.41,488.26,239.15,3
1814,11/28/2023,West,Electronics,Smartphone,440.2,343.58,96.62,3
1815,11/16/2023,West,Clothing,Shoes,126.96,105.17,21.79,5
1816,8/2/2023,South,Furniture,Cabinet,116.65,82.74,33.91,2
1817,11/6/2024,North,Furniture,Bookshelf,705.83,486.67,219.16,3
1818,11/26/2023,East,Electronics,Headphones,46.71,36.03,10.68,2
1819,9/28/2024,East,Clothing,Jeans,506.8,323.55,183.25,2
1820,10/5/2024,North,Clothing,Jeans,243.55,166.48,77.07,2
1821,2/24/2023,East,Clothing,Jacket,327.18,205.85,121.33,5
1822,4/5/2024,South,Furniture,Bookshelf,592.42,408.52,183.9,4
1823,6/6/2023,North,Clothing,Shoes,496.51,401.29,95.22,1
1824,10/30/2023,South,Clothing,Shoes,538.87,415.57,123.3,3
1825,3/6/2023,North,Clothing,Jeans,455.58,296.5,159.08,2
1826,6/15/2024,South,Clothing,Jeans,305.66,193.72,111.94,1
1827,8/14/2023,South,Clothing,Jeans,344.69,265.87,78.82,2
1828,5/25/2023,West,Electronics,Smartphone,565.04,368.84,196.2,5
1829,5/4/2024,North,Clothing,T-Shirt,679.07,428.88,250.19,2
1830,6/18/2023,South,Clothing,Jacket,280.36,207.46,72.9,3
1831,12/15/2024,West,Electronics,Tablet,603.35,446.79,156.56,5
1832,12/27/2023,North,Furniture,Bookshelf,208.97,132.7,76.27,1
1833,4/2/2024,West,Clothing,T-Shirt,385.49,261.94,123.55,4
1834,3/28/2024,East,Clothing,Jacket,352.35,225.6,126.75,1
1835,12/28/2023,South,Furniture,Office Chair,311.35,221.87,89.48,1
1836,7/19/2023,South,Furniture,Bookshelf,224.29,180.28,44.01,4
1837,12/17/2024,South,Clothing,Jeans,158.67,118.82,39.85,5
1838,10/9/2023,West,Furniture,Desk,399.01,330.82,68.19,1
1839,10/19/2023,East,Electronics,Headphones,583.4,463.99,119.41,5
1840,2/8/2023,South,Furniture,Desk,268.16,191.48,76.68,3
1841,11/14/2024,West,Furniture,Cabinet,526.11,347.81,178.3,5
1842,3/22/2024,North,Clothing,Jeans,229.4,184.68,44.72,3
1843,10/28/2023,East,Clothing,T-Shirt,307.63,223.13,84.5,2
1844,5/13/2024,North,Electronics,Smartphone,96.93,60.64,36.29,4
1845,8/22/2023,East,Electronics,Smartphone,214.97,138.91,76.06,4
1846,4/17/2024,East,Clothing,Shoes,661.92,450.09,211.83,4
1847,4/30/2024,West,Clothing,Jacket,383.58,268.17,115.41,1
1848,1/2/2023,West,Clothing,Jeans,573.86,363.95,209.91,5
1849,11/11/2023,East,Furniture,Office Chair,362.8,245.58,117.22,3
1850,1/15/2024,East,Furniture,Desk,326.52,244.29,82.23,3
1851,2/10/2023,East,Clothing,Shoes,454.09,334.07,120.02,3
1852,7/21/2024,West,Electronics,Tablet,349.08,221.08,128,3
1853,12/14/2024,West,Clothing,Jeans,97.91,72.36,25.55,2
1854,3/16/2024,North,Electronics,Headphones,318.11,227.68,90.43,5
1855,11/7/2024,West,Electronics,Tablet,29.3,22.08,7.22,1
1856,1/24/2023,South,Electronics,Headphones,612.3,383.37,228.93,2
1857,10/2/2023,North,Furniture,Cabinet,328.62,267.25,61.37,1
1858,2/9/2023,North,Furniture,Office Chair,63.2,42.28,20.92,5
1859,7/6/2023,West,Furniture,Office Chair,386.99,260.64,126.35,4
1860,11/5/2024,West,Clothing,Jeans,628,400.2,227.8,3
1861,2/17/2024,North,Furniture,Bookshelf,389,279.9,109.1,2
1862,6/2/2023,West,Clothing,T-Shirt,567.68,391.08,176.6,5
1863,5/27/2024,East,Electronics,Tablet,450.97,290.82,160.15,5
1864,10/7/2024,West,Electronics,Smartphone,384.54,255.86,128.68,4
1865,1/31/2023,South,Electronics,Headphones,532.11,404.33,127.78,5
1866,10/6/2023,East,Furniture,Desk,355.84,235.03,120.81,2
1867,4/5/2023,West,Electronics,Tablet,695.67,466.86,228.81,3
1868,9/14/2024,South,Clothing,Jacket,514.28,341.77,172.51,4
1869,7/7/2023,West,Furniture,Cabinet,529.46,357.15,172.31,2
1870,6/25/2024,South,Clothing,T-Shirt,331.09,270.4,60.69,3
1871,12/24/2024,South,Electronics,Smartphone,515.69,378.44,137.25,3
1872,7/1/2023,South,Electronics,Headphones,568.02,401.38,166.64,3
1873,9/24/2023,North,Electronics,Headphones,149.35,115.96,33.39,5
1874,9/23/2023,North,Furniture,Office Chair,493.96,392.2,101.76,1
1875,12/24/2023,North,Electronics,Smartphone,27.73,20.23,7.5,3
1876,2/2/2024,East,Electronics,Smartphone,356.66,223.51,133.15,4
1877,1/2/2023,North,Electronics,Headphones,453.04,288.87,164.17,5
1878,4/16/2023,East,Clothing,Jeans,286.43,229.17,57.26,2
1879,8/19/2023,East,Furniture,Office Chair,431.89,330.67,101.22,4
1880,1/18/2024,East,Electronics,Tablet,451.34,350.26,101.08,1
1881,6/12/2024,East,Clothing,Shoes,571.46,409.76,161.7,4
1882,6/19/2023,East,Electronics,Headphones,169.33,125.82,43.51,4
1883,6/5/2023,North,Electronics,Smartphone,467.52,326.27,141.25,5
1884,3/23/2024,North,Electronics,Headphones,296.79,193.88,102.91,5
1885,9/24/2024,West,Clothing,Jacket,227.53,185.07,42.46,5
1886,8/28/2024,East,Electronics,Headphones,498.29,382.14,116.15,4
1887,5/22/2023,West,Electronics,Laptop,420.63,271.65,148.98,5
1888,2/17/2023,East,Furniture,Office Chair,226.6,147.94,78.66,1
1889,1/22/2023,West,Furniture,Cabinet,67.38,51.74,15.64,2
1890,5/1/2023,East,Clothing,Jeans,544.79,405.16,139.63,4
1891,1/23/2023,West,Electronics,Laptop,58.85,38.83,20.02,5
1892,7/29/2023,East,Clothing,Jacket,653.14,439.65,213.49,1
1893,7/30/2023,North,Clothing,Jeans,55.55,40.24,15.31,4
1894,10/29/2024,South,Furniture,Desk,15.62,11.99,3.63,1
1895,6/19/2024,North,Furniture,Bookshelf,317.1,229.35,87.75,2
1896,4/18/2023,South,Electronics,Laptop,134.5,106.12,28.38,1
1897,2/22/2023,North,Electronics,Laptop,448.87,354.19,94.68,4
1898,10/5/2023,West,Clothing,Shoes,185.44,118.25,67.19,3
1899,5/25/2024,West,Clothing,Shoes,470.93,346.01,124.92,2
1900,5/31/2023,North,Furniture,Bookshelf,269.23,203.3,65.93,1
1901,9/5/2024,South,Clothing,T-Shirt,217.24,166.61,50.63,2
1902,9/12/2024,West,Electronics,Smartphone,184.04,150.17,33.87,4
1903,3/29/2023,West,Clothing,Shoes,256.53,212.73,43.8,3
1904,12/6/2023,South,Furniture,Office Chair,254.78,186.36,68.42,2
1905,5/10/2024,North,Clothing,T-Shirt,358.85,269.54,89.31,5
1906,5/21/2023,South,Furniture,Bookshelf,152.64,105.48,47.16,1
1907,3/20/2024,East,Furniture,Bookshelf,207.71,133.79,73.92,4
1908,1/7/2024,North,Clothing,Jacket,366.38,256.04,110.34,1
1909,1/24/2023,North,Furniture,Bookshelf,366.82,273.37,93.45,3
1910,5/18/2023,South,Clothing,Jacket,244.93,176.65,68.28,1
1911,4/22/2023,North,Furniture,Office Chair,688.49,479.41,209.08,3
1912,7/10/2024,West,Electronics,Headphones,231.62,177.92,53.7,5
1913,10/9/2024,East,Clothing,Jacket,247.75,187.22,60.53,3
1914,11/25/2023,North,Furniture,Office Chair,98.6,68.05,30.55,3
1915,7/25/2024,West,Furniture,Cabinet,424.33,273.17,151.16,4
1916,3/31/2024,West,Furniture,Cabinet,186.97,149.64,37.33,3
1917,5/21/2023,West,Furniture,Office Chair,278.88,178.93,99.95,4
1918,5/17/2023,South,Clothing,Shoes,728.1,481.3,246.8,5
1919,3/11/2024,West,Clothing,Jeans,207.22,142.3,64.92,2
1920,7/30/2023,South,Clothing,Jeans,402.32,262.41,139.91,4
1921,8/2/2023,North,Electronics,Smartphone,18.48,11.7,6.78,3
1922,2/10/2024,South,Electronics,Smartphone,136.97,86.81,50.16,5
1923,7/12/2023,West,Furniture,Bookshelf,301.91,198.11,103.8,1
1924,10/17/2024,East,Electronics,Smartphone,560.89,426.3,134.59,2
1925,8/3/2024,West,Clothing,Shoes,585.69,431.92,153.77,2
1926,6/6/2023,North,Furniture,Desk,432.81,315.13,117.68,1
1927,12/5/2024,North,Clothing,Jacket,242.13,200.16,41.97,4
1928,12/5/2023,East,Furniture,Bookshelf,106.5,75.93,30.57,2
1929,3/20/2023,East,Electronics,Tablet,520.25,384.02,136.23,4
1930,10/21/2023,East,Furniture,Desk,197.57,157.16,40.41,5
1931,7/8/2024,West,Furniture,Desk,609.7,487.97,121.73,5
1932,8/10/2024,North,Electronics,Smartphone,692.25,444.57,247.68,2
1933,6/2/2023,East,Electronics,Headphones,18.4,13.65,4.75,2
1934,7/29/2023,West,Furniture,Desk,106.73,80.06,26.67,2
1935,7/21/2024,North,Electronics,Tablet,186.91,140.13,46.78,1
1936,2/18/2024,North,Furniture,Desk,51.43,34.05,17.38,1
1937,5/14/2023,East,Furniture,Desk,521.64,415.13,106.51,3
1938,10/5/2023,North,Clothing,T-Shirt,208.46,142.57,65.89,2
1939,12/1/2023,North,Furniture,Bookshelf,169.41,136.94,32.47,1
1940,3/18/2024,West,Electronics,Headphones,166.79,117.61,49.18,3
